sentence,label
 1:36 yuvan veri yetharaan daww,positive
 In a ik u   Update partutu yarlam vandhu pakuringa?,positive
 Akshay sir semma Amy jackson super CHITTY matum konjam oru maari iruku ANYWAYS  congradulations to 2.O,positive
 Telugu Pada trailer patha mathri iruku,neutral
 Thala is power full Niraiya Niraiya Niraiya Yethir parkurom,positive
 Ivan vera siripu ivanuku oru loosu followers vera,negative
 Thala love you a lot omg yuvan ultimate,positive
 Chiyaan vikram mass trailer in Kadaram kondan,positive
 thank you so much Rajini sir,neutral
 Antha naal Muthal ..intha naal varai Manithan maarivitan ...intha manushan maravilai .. style um maravilai  hohohooo...hoiyyyyy,positive
" Thala ,sk ,u1 fans like here",positive
 Kola mass THALA,positive
 I am waiting for valimai movie.,positive
 Waiting bigil and Thalapathy 64  Valthukal kaithi Team,positive
 50k views but 92k likes  YouTube :zany_face:,negative
 Enaku enamo ella kadhaiyum kalandha madhiri oru feeling,negative
 Adei anga ENPT trailer mukkitu iruku innum,positive
" 50 murra pathuten,Namba thalaivar trailer petta parrak,,",positive
 Vetrri Dhanush GV Prakash mega hitpack,positive
 Pakaradhu chinna paiyan madhiri style'a irukinga thalaivaaaaaaaaaaaaa.....,neutral
 I am waiting  thala\aa\aaaaaaaai miss you thalaaa,positive
 Chicken biriyani pratheekshichavarkku chicken biriyaniyum koode oru lime juiceum kitti,negative
 Kadaisi nerkonda paarvai vaa mothi paaru theme maathiri irukku,negative
 Ajith sir fans hit likes,positive
 Ena thala solama kolama vanthutiga...... Vera level acting,positive
 Paavam ajith fans....sarkara beat panna mudiyala:rolling_on_the_floor_laughing:,positive
 Oru thar mela viswasam katta en mathavangala kettavangala akuringa.Mass,positive
 Super trailer BGM Vera level Gv prakash anna,positive
 Pink movi ka remake ha ye,positive
 Varaa porendaa THALA MASS MAGIC SUPER STAR AJITH Kumar,positive
 I'm Vijay fan... But thala mass,positive
 Neraya nerya nerya neraya mass irukku,positive
 Frnds atleast 1 m likes varuma But our main target is 2m likes,positive
 38K Dislike Well Done You Bloody Fucking Vijay FanzZ,positive
 Hammo  Thala voice kodera mass  Uff marammass,positive
 Enada ore night dan pola...... Padam,neutral
" padam nalla irukumndra maari than theriyuthu, aana diwali release la nikiravan peru bigil.",negative
 I love u rajni Thalaivar sir....,positive
 Thala masss...... Thala pola varuma..    By. Usilai.p.m.thavasi,positive
 Aiyaiyooooo thalaivaaaaaaaaaaaaaaaaa Marana Mass...Vera leavel ... trailer summa thearikka viduthu.trailere apdinna movie summa velluthukattumI am waiting,positive
 Best trailer sk fans like here,positive
 Thala vera level .     From Surya fans ..,positive
 Ennathaan vayasaanalum thalaivar style um(2:07) nakkal um(2:14) korayave karaiyaadhu....,positive
 Sweet sapada poorum happy pongal 2019. Petta parak,positive
 Padam verra level ku mella thalaivaaaaaaa,positive
 Sema sema sema sema sema sema sema,positive
 Dislike poottanvan pooda poravan ellam rapist gal,negative
 Thala  Poga Poga Style agikitte poreenga summa alluthu,positive
 Epadi paathalum thala massssssssssssss ah irukaaru,positive
 Ayaz and kutty vino... unakennapaa cinema la lam vara,positive
 Makkal Selvan you are always Vera lvl,positive
 Ayyo ippove padam release pannungappa. I can’t wait till pongal.,positive
 Guys plse do support ithu namma tamil padam,positive
" To Haters:illana, neenga kanna mudikalam!",negative
 Thala endral mass gethu vera level simplicity.,positive
 Vijaysethupathi  ah yena da pani vechu irukeeinga !!!,positive
 Thala vera level  .. Nee vaa thala,positive
 Dhanush looks Kola mass... Who is agree like me,positive
 I watch 156 time pangal Ila petta pangal,positive
 Ne nala actor than othukura ana thalapathy kuda poti podra alavuku ne avlo periya aley illa,negative
 loose pannadaingala kirukanungala dei summa sandai pottukathinga da normal a irungada dei,negative
 Movie semmaya irukku. Very raw and rugged,positive
 Rajini sir ku oru O podunge,positive
 Thala blood mattum like ah podu,neutral
 Anils katheranengey ! Bayapederanegeloooo ? :thinking_face:,negative
 Ennangada Viswasam Song ah Apdiye Copy pannirukinga.. but trailor awesom,negative
 Movie vera level LA irukkum  nu nainaikira,positive
 Ippa enna panna porom... sweet sapada porom....,positive
 Sirappa iruku paarka thundugirathu ajith kaga...,positive
 VFX mokka Daww sollitu oru group suthittu irukkanunga,neutral
 Thee mugam than  song semmaiya iruku soluravanga ellam oru like podunga  pa,positive
 Pura movie dikha diya trailer me. Ab kya dekhu?,positive
 Kaithi padam pathutu trailer pathavaga yar yar like pannuga,neutral
 T H A L A P A T H Y,positive
 Indha diwali tharamaana sambavam iruku,positive
 1 trending!!  Sk fansku vera enna venum!!,positive
 1:27 Mr.vandu court la adikadi ipdi la kattha koodathu,negative
 I am thala fan da soodhaaa rajini mass mass doopa hair rs/6000,positive
 Plz mere channel ke 500 subscriber krvaa dooo....,neutral
 Mokka yo mokka onnum Ella fulla rap,positive
 9700 likes in Bangalore parappana agrahara jail,neutral
" inimey vijay deepavali release patti ninaikave kudathu marana sambhavam waiting thalafans and suryafans therikka vidalaama,sure blockbuster for karthi",neutral
" Hindi dubbed full hd upload karo, sanghathamijhan",neutral
 Innu 900 k likes kooda varalla  :rolling_on_the_floor_laughing: Ajith fans ellavanu mbunga Oomba readyabelow,neutral
 Evlo crore la padam eduthalum 500 mb dhan pa,neutral
 No. 1 trending laye Romba nal irundha likes adhigama varum so Pangalingala adichi thookalamaa ‍‍‍‍,negative
 19m views in just 4 hours,positive
 Thalaivar semmmmmmmmmma marana massssss  tt,positive
 Inga vijay fans than neraiya support pandrom nu haters ku like buttun adichi kaatunga pullaingalaaa ...,positive
 No 2 trading in Sri lanka,positive
 Na ennamo thala ku action sequence  a  varadhunu nenache ana kadaseila vandhuruch,positive
 Director bro 100% Batman veriyan pola mugamoodi maari irukkama iruntha seri aana intha padam kandippa hit category la varum,positive
 Innum Konjamdha iruku Views 7 million views reach aaga,positive
 Enna ithu  ammmmmmmmmaaaaaa  apa thalapathy 64 down ahhh omg save thalapathy 64,positive
 Nee va thala nee epidi vanthalum nan irukan unaki,positive
 Thalapathi fans sarpaga padam vetri pera valthukal thala fans....,positive
 Gethhh anna nee.... Lovv u vj stpthii,positive
 Dislikes Panna Vijay echa fans la kandippa indha cmnt ah paapinga,positive
 Yaaruda panni pandara pandeva laaam nadikka vachadu. Thalaiku munnal pande laaam thoosi,negative
 Trailer 10 million views kku mela varumnu solravanga like podu,positive
 That BGM... Raja Raja தான் u1,neutral
 Avengers mari ella heroes kondu vandutingale pa...,positive
 Konjam othinkitu Oti pathunkitu varathu thalaivaru,neutral
 Ilaiya super star Dhanush mass fli film.....an meratal in Tamil nadu....,positive
 May 1st kulla 18 Milion+ views varanum,positive
 Still Trailer pakkura Thala fans like,positive
 Ultimate Star AJITH KUMAR Vaazhga.. Thala Veriyan...,positive
 Innum 150 like than like podunga,neutral
" Tamil tamil nu  nalla sambathingada,nanga thanda aemali.modhala tamilpesura ponungaloda nadingada.",negative
 Padipa Mattum Namma kita irundhu eduthuka mudiyadhu  Village based verithanam,positive
 Nanba rangaraj pandey unnai velli thiraiyil kanpatharku aavalootu ĶHATHU irukkireen pls nanba    Neer konda paarvai,positive
 Thala ipdi neraya neraya neraya neraya dialogue sema,positive
 Pink ka remake lag rhi hain,positive
 Climax dialogue dedicated to thala fans,neutral
 Aduthavanga Valarchiyum Vetriyum Ungalanala Thangaa Mudilana Kathariye Saavungadaa,negative
 Ennoda channlai subecribe panna maatingalapannuga,negative
 Danush gethu ....stop sila mokkapadangal maaaar3eee,positive
 Vedio pakradhuku munnadiye oru like potuten.,positive
 Sema ragala.  Waiting for tharamana sambavam,negative
 Kadaisila pandey va ippadi pannitingalaey da paavigala,negative
 i love my thala Trailer vara lavel,positive
 Semaya iruku trailer  thala,positive
 Super Hero Sk .. I love Sivakarthikeyan,neutral
 Movie vertri pera Thalapathy Rasigargal Saarbaga Vaalthukkal,positive
 Lyca Mobile production la cell phone pathiya negatives ??,neutral
 Ulitemate star Thala Ajith Kumar valga,positive
 Heavy massss..padam super vere level... RAJINISM,positive
 I see like video game effects,negative
" Pongalu-ku oru sweet box parcel............. சிறப்பான, தரமான Trailer.....",positive
 Thalaivaaaaaa neegaa eapavum mass ...... SEMA style ....iam addicted .... watching again and again......fdfs kolaa mass agapokuthu......,positive
 Thala veriyanz only hit like,positive
 Oruthar mela viswasam katurathukaga mathavangala en asinga paduthuringa  Love you thala always,positive
 Unbelieving thaivaaaa... .. 1990 movie remember,positive
 Karnataka Dboss  FANS like ..jai thala,neutral
 SK malayali katta fan from Remo,neutral
 Petta vs Visuvasam  Irandu padamum Vetri vizha kondaada  Thalapathy Thampingalin vaalthukal,positive
 Vera level trailer athuvum rajini style Vera vera level:sign_of_the_horns::sign_of_the_horns:,neutral
 Thala etha padam  on,positive
 Sweet sapda porom  Thaaa Vera level yahhh  Sathiyama solren evanalum idha beat panna mudiyathu,positive
" After saahooo teaser,,yar ellam inga vandhu irukinga",positive
 Manushan epadi nadikuraru paruu...paaaa......i feel .... mangatha bgm.....,positive
" Dialogue'laan Over'a irukku, Kelattu payala, vayasaana kaalathla yaen da yenga uyira vaangura ??",negative
 Kaithi hit aaka Karthi annnavukku best wishes . Hit aakum . Hit aakanum,neutral
 Last la vara andha dance step than ultimate,positive
 Idhu tamil padam mathiriye theriyala wow,neutral
" Trailer eh paakum pothu purithu, Thalapathy64 Semmaya irukkum pole",neutral
 Vijay & rajni fans hit like here,neutral
 Mass teasar thala vera level massss,positive
 Padam mugamoodi maathiri aagida koodathunu nu pray panuven,positive
 0:16 look like vijaysethupathi younger version,negative
 sirappana Tharamana sampavamThalaivar marana mass petta paraak,positive
 Rajanikanth sir fans like here...,positive
 Vijay Fan Ba But nan Dislike pannamatean  THALA is Back,positive
 Pesama title night show nu vachirukalam...,negative
 SUPERSTAR Rajini SEMA SPEED And ENERGY Seems Like A YOUNG HORSE,positive
 1m Views & 101k likes  SK Hero,positive
 500k views in 2 hours but how it is not trending,neutral
 Marana katu katuvom Da....style ah .... super star..one and only,positive
 Like   If you think its look like Muhamoodi,positive
 Yuvan music therikkuthu.. Yuvan fans like pannunga..,positive
 i m vijay fan but thala yam masssss,positive
 Thalaivaaaa ....vera level ... shankar sir creativity semma .... thalaivar acting .vera level,positive
 Thalaivaaaaaaaa unna pakka dhan wait pannitu irundha... enna style yaa.. marana masss thalaiva..,positive
 Ennada hey ram bgm ah poturukeenga,negative
 Padipa matum evanayalum eduka mudiathu   powerful dialogue,positive
" பவர்கட் இனி இல்லை!\r Sijlee energy solutions pvt ltd\r044-48684268,9789082241\r Emi available\r Chennai",positive
 Pettta win pannum like pannunga  Viswasam pannunga CMT pannuga,positive
ku like podunga please,neutral
" 37k AJITH FANS OR RAJINI HATERS ,NOT FOR TEASER",neutral
 U1  mass bgm. Thala gethu.  U1 + thala = marana mass,positive
 Tq..... Karthik suppuraj thalaivar vera leval  Thalaivarkku oru like,positive
 kola veri la irundha Ne pudingiruviyo..poda Dai...un age ku yetha madhri nadi pa,negative
 I'm from Hyderabad I love RK,positive
 Bgm tralier unmaiaga super like pannunga,positive
 Opening la vara Andha stage dance aha partha yuvan song aha pinni eduthuruppar pola,positive
 Thala and  yuvan  veriyan on,positive
 1st like and 1st comment,positive
 Semma semma semma semma semma marana masss,neutral
 I'm from kerala.. Naan ajith saarude big fan.. enakku tamilil romba pudicha actor ajith sir mattum.. Love youuuuuuuu,positive
 I don't like rajini...but trailer weightuu..,positive
 Karthike ivlo mass ah apa Vijay ku Telugu padam pola irukum polaye,neutral
 Iam vijay fan bat tis movie is bolokbastar 100% AJITH kumar fans like,positive
 2.01 akshay kumar fans hit like.,negative
 Kaithi.. FDFS pakkanumnu ninaikkira fan's LIKE Podunga..,negative
 Must listen 1.56  purinjavan paruppu..,positive
 sara paisa kya chidiya pe kharch kardiya dissapointed on vfx,positive
 Thala + Yuvan = Vera level,positive
 pangaaligala intha vegama paththathu innum vegama like ah therika vidunka,positive
 Gv music vera level  Dhanush aa ithu pakkave bayama irukku,positive
 Thalaivar fans enna achu ungalukku like pannunge namma thalaivarode trailer le.. 2 million likes..,neutral
 Nala iruku. Naturel ah edukuromnu Vada Chennai mathiri bad words ilama irutha nala irukum.,positive
 Yammadiya ithuvum kola massa ya irruka,negative
 Mass thalaivaa Sk,positive
 Starting la Marvel bit and kadasila Batman bitu! 🤦‍,positive
 we love actor rajini not politician rajini,neutral
 Tomorrow Fdfs yar yar poringaa ?,positive
 This is true... Semma mass vikram...... :call_me_hand::call_me_hand::call_me_hand::call_me_hand:,positive
 Nt interested juz to point out da fact so u juz enjoy,neutral
 What a man chiyan 53 age Partha apdiye iruku any way waiting,negative
 I love u Rajini sir :star-struck::smiling_face_with_open_hands:,positive
 All Tamilians look like Africans lol,negative
 My chellakutty always mass  love u VSP,positive
 Innum ye trending la varla3.4 m views,positive
 Objection ur honour tavura vera dailogue ille pola,positive
 Paakuradhuku cartoon maadhiri iruku nu solravangallaa...indha padatha 3D la paathutu vaai paesunga,negative
 2:08 ivarukku vayasu 60+ ah illa 30+ ah???,neutral
" Semma ... Theatre la visulu parakka poguthu.. semma punch super chiyaan ... Mass overload,",positive
 Thaliva ni vera Laval... Love you anna,positive
 Karthi mama:star-struck::smiling_face_with_open_hands: Vera mariiiiii iruku cutz semma congrats team,neutral
 Thala vera level nu nenaikaravaga.. like here :star-struck::star-struck::star-struck::star-struck::star-struck:,positive
 AYYO EPADA PADAM PAKANUM POLA IRUKU,positive
 Thala naraya naraya naraya narayaa .....I love you,positive
 Thalaivar nu ungala koopda naanga kuduthu vechirukanum :-),negative
 Being Rajinified..  luv from kerala,negative
 TOTAL 29.5 VIEWS 40 HOURS SUPER THALAIVAAA WORLD SUPER STAR   MASSSSSSS,positive
 Thalaivaaa one & only super star,positive
 Kotta ilatha ajith ali punda mavan,negative
 Thalaya alikanumnu silaroda mandhiram vazlu vazla Vidu Avaroda mandhiram,neutral
 Ini Paarunga Two Weeks Munnadi Teaser Release Date Announce Paniruvanga Aparam Evanavathu Naanga Record Breake Panitomnu Varatum Avanukalluku Irukku,neutral
 Pink movie remake. ajith sir pls dont do remake  movies,positive
 Kadasi dialogue super thala ...... Thalapathy veriyan,positive
 18k dislike pple hang yourself Teaser is mind blowing 80s Rajini sir is back,positive
 Vera level bgm   Vera level sk anna,neutral
 Thalaaaaaaaa....... . .   ........nthala........,positive
 ethula kuda hair dye adikkama nadichi..savadikrarea..,negative
 sema thala waiting eh veri aguthu,positive
 Ner konda paarvai Trailer Vera level Thala da,positive
" Aiyayo ithu Nalla iruke,. Thalaivar semmmma",positive
 Super vera level Dhanush anna mass,positive
 I'm from Karnataka I love thala,positive
" Saaho, kadaram kondan..ghibran marching to next level..",positive
 Padam paakanum nu Oru interesting scene kuda ila,positive
 Thalaiva therika vidudinga ah.. ipove  mov ah pakkanum pola iruke,positive
 Dislike pannava eva  da maavne kola kandula irukka kolamma vidamatten,negative
 Salami fans ku oru  ooooo podu,positive
 Teaser ah vidama trailer ah vittutaga:star-struck::star-struck::star-struck::star-struck::star-struck:,positive
 Rajini - karthick subbu wow k wow,positive
 Thaadi konjam athigama irukhura maathiri irukhu... Korachi iruntha innum nalla irunthu irukhum....,neutral
 Always thala mass than!!  trailer massnu nenaikiravaga like it!!,positive
 Mass Sethu  Anna Telugu release plz,neutral
 yaarupa adhu kadasila bijili ramesh madri,negative
 Avalavo rajini padam trailer pathathea ila verithamana eruku......,negative
 thanus anna semma mass i m str veryan,positive
 Maarana Maass Petta thalaivaa thalaivaa thalaivaa...,positive
 New year la trailer pathavaga la oru like poduga,neutral
" ji ok dha yellame,but bigil kuda venama irundhuchi, Na unga padam yellame pathrukke,but thalapathyn varappa,yevena irundhalu vittu kuduka maato Vazhtukal nanba",neutral
 WAITING FOR MOVIE     SUPER STAR RAJINI SIR MAAS,positive
 Suriya Anna fans support Thalaiku Eppovom irukum  love you Thala,positive
" yappa dai Vfx super but logic a illa,",neutral
 Thalivaa eppadi ippadi masss kammika mudiyuthu,positive
 Saavratha irunthaalum Sanda potu saavanum sir....  Bayanthu kaal la vilunthu saaga koodathu...,neutral
 Always Sk anna nale massuu kuda arjun sir vera aprm padam hit on hitu,positive
 Thala always thala. King Maker,positive
 IT WILLBE MORE INTERESTING WATCH IN 4D,neutral
 Dai yn da views ah viduringa pathute irugada,neutral
 VJS & super star fans like it,positive
 Teaser ku sponsor. Romba overaa panringa pa,negative
 100% blockbuster... Thalaivar fan from kerala,positive
 thala solla varthai Ella semma mass trailer,positive
 Intha Padam block buster agumnu solravanga like pannunga,positive
 Andhra Mahesh babu fan and rajini fan superstars,neutral
 Thala60 new look leak -,positive
 Idhu enna da Batman Ku vanda sodhana,positive
 2 second la like pottavangalaam yaaru?!,positive
 antha police lu bobby simaa va potrukalam semaiya iruparu,positive
 Muthipona munji yellam ithapaathu thirunthugada,negative
 Dislike pottavanga mela sema gandula iruken  mavane kollama vida maten..,positive
 Sir trailer realesa epa padam release october 6 ah illa 4 ah,positive
 kadesi dialog yella rasiganuku thaan    thiruthunga da,positive
 Enna pa thalaivar rock pa..thalaiva super pa......,positive
 Semma vera level Chiyaan anna than mass,positive
 Nee velaiyadunathu yanta illa yaman ta  theeriiii,positive
 Ellam Avan seyal ladies version,positive
 Adha 38k dislike thayolinga kedacha nalla irukum,negative
 My god wowwqwwqw what a man rajini sir,negative
 Looking handsome and rocking Superstar,positive
 Kasta pattu edutha padatha sariya  poganumana entha promotion pathathu ennum nalla promotion pannunga...,positive
 Love love u thala.. Oruthavga vachu visavathuka ye aduthavagala asiga paduthuriga.. Sema dialogue,positive
 Viswasam kaatturadhukkaaga nu thala fans'a dhan soldraaru avar.,positive
 thala fans ennada Seireenga trailer vanthu  3naal aachu innum 10M varalla...,neutral
 Verithana ma irrukku pa trailer pakkum pothey,positive
 collegla erundhu pakarvangum matum enga like panunga marana maas petta.....,positive
 1M likes varuthuku ithula ena da iruku?,negative
 thalivar sema youth.... 80 vayasulayum ipdi irupar pola....,neutral
 Semma 60 thandunalum alagum stylelum marala semma thalaiva  inum neraya padam pananum all the best I am waitting,neutral
 Samma samma ani bgm + thalavar walk superb combo,positive
 BIGGEST DEADLY HARDCORE DIE-HARD FAN OF THALA AJITH KUMAR FROM ENGLAND󠁧󠁢󠁥󠁮󠁧󠁿,positive
 Vaa Thalaivaaaaa Neethan Thalaiva Inga kingu,positive
 ek dum dhakad akshay kumar sir look rajnikant sir,positive
 Love from Vijay devarkonda fans &hirthik Roshan fans,neutral
 Nice nice nice nice nice nice,positive
 sweet sapada poram dialogue semaiya eruku,positive
 Dei neenga innum 1m like adikkalaya....adengappa....ha ha,positive
 Thalapathy 64  than niyabagam varuthu,positive
 Ultimate star ajithkumar nu summa va solranga,positive
 Vaa thalaiva..ENPT ku serthu idhula bangam pandrom..! !,positive
 :star-struck::orange_heart: hit  rangini-vijay sethupathi fans,positive
 Chiyaan ku all the best..but trailor semma mokkkaa..,positive
 like podutu video pathavanga like  poduga,positive
 Dis Like Pannevee Amma Thevoodiyaa so Ethanaa Thevodiyaa Erukkunu Parugaa,negative
 Suyamava?!  Aprm enna mayruku krish mask copy adichu vachuruka!,negative
 Full views sollunga eppo update pannuvinga,positive
" Thala nee vaa thala , padam inimey yengaluthu",positive
 Logesh kanagaraj masss thalapathy 64 ku waiting g,positive
" Vera level,I like it so much",positive
" Thalaivar than Pongal ku marana mass kattaporaru,",positive
 Otha marana mass da version 2.0,positive
" Full 100% rajnisim, total Marana mass",positive
 Ne yaruda komalai fans hit like @1:42,neutral
 Isai puyaal vl hit yo bang... Hope safe yo eardrums,neutral
 Dhanush annanuiku national award ready pannuinka,positive
 Ajith fans a iruntha like pannunga,positive
 pakathane pora Intha kaliyoda attatha :sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:,positive
 This movie plot look like a CONAIR,neutral
 Sema sk anna and arjun sir,positive
" Batman,superman,spiderman ivanga varisaila mugamoodi?  Sk anna- thambi ponga thambi poi oorukula yengala pathi kelunga thambi",positive
 NERKONDA PAARVAI Fan Made Anthem,positive
 Indha pongal sema treat iruku pola sema maassss,positive
 Viswasam bgm + NKP bgm = ASURAN Bgm trailer,negative
 Payagarama irku semma vera level Dhanush Anna Acting look,positive
 Massssssssss Movieeeeeee...Waiting to see in big screen,positive
 Dislike pannave ratham kakkidha da savinga:rolling_on_the_floor_laughing:,negative
 thalaivaaa unga nadippukku ellaye illai insha Allah next CM of India,neutral
 Background music padatha innum thooki niruthuthu teejay act panni erukkarupa,positive
 Veraa level trailer! Awesome visuals  mass,neutral
 thalaivar movi eppa vantha mathiry erukku trailer look seems mass mRNA mass God bless you,positive
 Tamil nattula intha getup la nadikka evanukkuda thillu irukku     ellam ota up uh,positive
 Suyama yosikkiravan super hero va appuram yenda krish kick 2 velayutuam ithalam kalanthu adicha maathiri irukku,positive
 Kola kandle irukke padathe pakkame irukka mudiyathu. Trailor superrr,positive
 Who want petta dubbed in kannada ????,neutral
 hindi version dekho ye h link,positive
Super starr Fans like pannuga,positive
 Pogeda.. nigalum unge padaum.. trailer pathitu movieku ponen paru.. enne sollanum..,negative
 Ethu ellam oruu trailar ah thu naiya,negative
 Ithua Namma Annanukku Therija Varutha Paduvaru Namma Annavukku Eppavume Nalla Per Vaangi Tharanum So Please Stop Negative Tag,positive
 I think THALA. line maari poittu irukaaru paavam,negative
 Dhanush aa vera lvl rowdy yakiduvaru pola ivaru,positive
" Inga “sumanth r” nu  oru thevidiya paiyan irupan , Namma Ellar poolayum oombarathuku .antha pottamaariya vidathinga Thala bloods",negative
 Thalaivaaa vaa thalaiva. Enna look enna mass omg marana mass panna poringanu nenaikira thalaiva.I am waiting,positive
 Padama ipdi irukanum No heroine No dance  No girl Verithanam,neutral
 Setha thayriyuma savunum kal vilunthu savei kudathu.. Seme,positive
 Hindi serial mari iruku,positive
 En sun tv innum trending la teaser vara mattikinthu yyyy????,neutral
 Trailler pidikkadhavangalaam  like pannunga    expect panna alavukku trailer illa oknna like pannunga....,positive
 Dei yenda inu trending la varala. Evan pakra velada ithu,negative
" Director mela sema kandu la  eruken,yanga vijaysethupathi Anna down level la kamichirukiga dai",negative
 Tha looking is Tha English man,positive
 vidathu  karuppu   chetan   erukapla...,negative
 Thala superb ........ antha pandey paya irukan padam yepdi hit akutho........,neutral
 Story la attraction kammi ah irukuramathiri irukeaaa,negative
irukudhu   Very funny........,neutral
 Thalaaaaa eppavumee veraaa levelll  aduchukkaaa aale ilaaaa,positive
 2 trending 1st varanumn like pannunga,positive
 verithanam thalaivaaaa entha varudamum namba thaaaaa,positive
 Still trending no 1 semma Thala Mass,positive
 Oru all mala katra viswasathukaga mathavangala asinga paduthuringga,positive
 viyay  na vethu  pullinga Ajith  na  gethu  pullinga,neutral
 Thala Yoda ovevoru dialogue delivery um sema mass vera level Goosebumps overloaded,positive
 Thala vera vera vera level,positive
 karthik subbarajda padamnale mokkayathan ikkum papum rajinikkaha speciala ethachi irukkanu,negative
 Padippa mattum namma kitterndhu edukkuvey mudiyathu....,positive
 Tharamana sambavam kaathutu irrukku diwali ku... Bigil vs kaithi,negative
 Mokkaa graphics idhukaa da evlo nall waitinguu,negative
 Entha pundamavanuvo intha maathiri trailer ku dislike panranuvonu therla payangara vayiru erichala nu nenaiken :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::thinking_face::thinking_face:,negative
 Lighta adanga maaru bgm maathiri theriyuthu,positive
 Ennada ithu pakka pakka pathuttey irukkanmnu thonutu,positive
 I love Akshay Sir ji... Rajani sir,positive
" Trailer ippadi irukanum, Bigil m iruka samiii parka mudiyala",positive
 Thala mass U1 lost bgm semma,positive
 Epadiyum oru 50thu vatti pathu iruken innum athey 1st time pakkura energy  mariya iruku thalaivar swags.....,positive
 400 cros but cg innum nala pannirukanum. Mathabadi k,negative
 Apdilam nadakathu.....nadaka koodathu ayyoooooooo thala vera level can't wait seekram release pannunga pa,negative
 Rajini in cinema= maasu maranam Rajini in politics= thamasu tharanum,neutral
 Pakka masss sa irruku pathu kettan irrukan Na. Thalapathi tesar mattum tha papen frist time pathan petta marana massss,positive
 Pakkathana pore intha Kali oda aadathaaa,negative
 Yaarellam 200 thadavaiku mela paatheenga...  Infinite counts...,neutral
 I'm Vijay anna fan but I'm also follow Ajith bro rules...  ஒருத்தர் மேல விசுவாசம் kaatarathukaga innorutharaa yen avamana paduthuringara...,neutral
 Madmaxfury matri iruku... But nice one,neutral
 Dislike potavan la ratham kakki savan,negative
 idhala nanga bhairavaaa layae pannitto da dai pongada,negative
 Slang was well spoken perfect kolam potutu iruntha payalukagaluku epdi ivlo thairiyama????,positive
 Ajith vandar yellarum side ki ponga ...back with a bang.....u1,positive
 Namaku thevayaanadha namma thaan adichu vaanganum,positive
 Rajini mass my age18 rajini fan,positive
 Hit like if ur missing SANA,positive
 August 10 yarellam thala ku waiting.... hit like....,positive
 Semma trailer Hollywood movie trailer pakara mari ruku,negative
 1:08 Padippa Mattum Namma kitta irunthu Eduthukka Mudiyathu,positive
 1 M Likes varanum share maximum,positive
 Ama Inga enga Kamal Hassan ah kanom,positive
 0.49 bgm vera level yuvan  thala & u1 combo,positive
on guys let make it 1million+ likes,neutral
 Konjam overa thaan poromo Povum enanaa paniduvanga,positive
 Trailer sweet main picture ku karumpu taste than thalaiva... Yaarelam thalaivar film wait... Like podunga,positive
 Konja naala thamilla sema hit padama varuthu.. Waiting thlaiva... Irumpu thirai Imaikka nodikal Ratsasan Uturn Merkuthodarsimalai 96 Pariyerum perumal Next thalaivar 2.O,positive
 Bigil hit o illayo but kaidhi payangara hit but atlee vitra maattaan. Avan trailer varla,positive
 Yenna ba ithu Sakthiman graphics mari iruku,positive
 Karela vikram fance like butten powlikda,positive
 8 second la 1.3 million views,positive
 Hollywood movie trailer madiri irukku semma,positive
 Vayasanalum un alagum stylum unna vittu pogala ....intha dialogue than yabagam varuthu trailer pakkumpothu,positive
 Marana mass dialogue... Last one,positive
 Padam blockbuster nu soldravanga oru like,neutral
 Enada ithu sema mass ah iruku,positive
 marana masskku massa gettha nama thalaivaru  massa  ierukku mudiyathu marana na  style,positive
 Enada ithu views 58k likes 98k ppidrukku... lokesh rocks,negative
 I am Thalapathi fan  Ana thala mass,positive
 Jan 2 paaka vandha like potu ponga,neutral
 Trailer ah vida Teaser dhan super. Lik if u agree,positive
 Sir next film also seme mokke,negative
 Chitti....... to   kerala,positive
 Sankar ... Sankar ... Than ... Evanum adichukka mudiyathu,positive
 Idha pathutu road la students kathi vaichi kitu sanda poduvanunga :person_facepalming:,negative
" See after viswasam trailer anyone like..,.....,..",positive
 Pakathane pora indha Kaali oda aatatha vera level dialogue thalaiva,positive
 Verithanam naa epdii erukanum nu ninikarevangaa mattum hit likee,positive
" naar konda porvai! Ithenna, naarai ottikkondu pentha pentha vizhiththaal pothuma?",neutral
 FIRST DAY FIRST SHOW (FDFS)  ANYONE?,positive
 Hollywood in Kollywood.. Thank you Shankar Sir!!!,neutral
" MERSAL , PETTA , SARKAR , VISWASAM ipadi ellam movie RECORD KANDIPA BREAK PANNUM",positive
 pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka,positive
 Ajth sar mass vasanam Ner konda baarvai mass,positive
 Rajni Sir means MAHA blockbuster,positive
 Bgm score avlo serappa illa sam dei yeppa pathalum bgm gura perla kathitae iruka,neutral
 Levelu levelu levelu veraaaaaaaa veraaaaaa veraaaa levelu thalaivaaaa waiting for ur tharisanam   By die hard thalapathy fan,neutral
 Silaiyai udaikalam sinthanayaium sithanthayum azhika mudiyathu power full dialogue,positive
